Time,T° Read 1:600,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
1:48:04,37,0.089,0.091,0.089,0.089,0.088,0.09,0.089,0.089,0.089,0.088,0.088,0.09,0.091,0.318,0.274,0.156,0.272,0.301,0.312,0.311,0.09,0.204,0.089,0.088,0.091,0.388,0.29,0.153,0.094,0.294,0.345,0.317,0.088,0.238,0.089,0.088,0.09,0.095,0.11,0.19,0.091,0.243,0.327,0.344,0.088,0.089,0.089,0.092,0.09,0.094,0.089,0.246,0.094,0.285,0.092,0.361,0.09,0.089,0.089,0.088,0.089,0.273,0.089,0.09,0.09,0.091,0.09,0.091,0.091,0.095,0.089,0.089,0.091,0.319,0.09,0.092,0.09,0.09,0.09,0.09,0.101,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.089,0.092,0.091,0.093,0.09,0.089
1:58:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.089,0.089,0.089,0.088,0.088,0.089,0.091,0.336,0.306,0.164,0.309,0.344,0.352,0.354,0.09,0.228,0.089,0.089,0.09,0.412,0.323,0.164,0.094,0.338,0.387,0.358,0.088,0.272,0.088,0.09,0.091,0.095,0.116,0.216,0.091,0.272,0.359,0.387,0.088,0.089,0.089,0.092,0.091,0.094,0.089,0.276,0.094,0.321,0.092,0.397,0.09,0.09,0.089,0.088,0.089,0.308,0.089,0.09,0.089,0.091,0.09,0.091,0.091,0.095,0.089,0.089,0.091,0.357,0.09,0.092,0.091,0.09,0.09,0.09,0.101,0.094,0.088,0.09,0.089,0.089,0.092,0.089,0.089,0.091,0.089,0.092,0.091,0.093,0.09,0.089
2:08:04,36.9,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.089,0.088,0.088,0.089,0.091,0.357,0.342,0.179,0.354,0.377,0.387,0.397,0.09,0.256,0.088,0.088,0.09,0.436,0.356,0.174,0.093,0.375,0.413,0.395,0.088,0.307,0.088,0.096,0.09,0.095,0.123,0.24,0.091,0.312,0.355,0.413,0.088,0.089,0.089,0.091,0.091,0.093,0.089,0.312,0.094,0.353,0.092,0.431,0.09,0.09,0.089,0.088,0.089,0.348,0.089,0.09,0.089,0.09,0.09,0.09,0.09,0.095,0.088,0.089,0.091,0.384,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.089,0.092,0.091,0.093,0.09,0.089
2:18:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.089,0.088,0.087,0.089,0.091,0.426,0.37,0.202,0.377,0.4,0.411,0.419,0.09,0.291,0.089,0.088,0.09,0.453,0.389,0.191,0.093,0.4,0.437,0.419,0.088,0.353,0.089,0.088,0.09,0.095,0.131,0.271,0.091,0.353,0.343,0.438,0.088,0.09,0.089,0.091,0.091,0.093,0.089,0.34,0.094,0.387,0.091,0.466,0.09,0.091,0.089,0.088,0.089,0.367,0.089,0.09,0.089,0.091,0.09,0.091,0.09,0.095,0.088,0.089,0.091,0.406,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.089,0.091,0.089,0.092,0.091,0.093,0.09,0.089
2:28:04,37,0.089,0.091,0.089,0.089,0.088,0.09,0.09,0.09,0.089,0.088,0.088,0.09,0.091,0.396,0.394,0.221,0.405,0.425,0.435,0.445,0.09,0.317,0.089,0.089,0.09,0.48,0.423,0.217,0.094,0.426,0.46,0.447,0.088,0.386,0.089,0.099,0.091,0.095,0.142,0.309,0.091,0.381,0.341,0.462,0.088,0.09,0.089,0.092,0.091,0.093,0.089,0.375,0.094,0.421,0.091,0.497,0.09,0.09,0.089,0.089,0.089,0.388,0.089,0.09,0.09,0.091,0.091,0.091,0.091,0.095,0.088,0.089,0.091,0.426,0.09,0.092,0.09,0.09,0.09,0.09,0.101,0.094,0.088,0.09,0.089,0.088,0.092,0.089,0.089,0.091,0.089,0.092,0.091,0.093,0.09,0.09
2:38:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.09,0.089,0.089,0.088,0.088,0.09,0.091,0.42,0.414,0.249,0.425,0.445,0.454,0.467,0.09,0.338,0.088,0.088,0.09,0.497,0.454,0.24,0.093,0.448,0.481,0.464,0.088,0.411,0.088,0.088,0.09,0.094,0.154,0.346,0.091,0.405,0.333,0.481,0.088,0.09,0.089,0.092,0.09,0.093,0.089,0.408,0.094,0.458,0.091,0.533,0.09,0.09,0.089,0.088,0.089,0.405,0.089,0.09,0.089,0.091,0.09,0.09,0.09,0.095,0.088,0.089,0.091,0.443,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.089,0.092,0.091,0.093,0.09,0.089
2:48:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.089,0.088,0.087,0.089,0.091,0.436,0.429,0.282,0.445,0.471,0.48,0.489,0.09,0.358,0.089,0.088,0.09,0.511,0.482,0.275,0.094,0.473,0.508,0.49,0.088,0.436,0.089,0.088,0.09,0.095,0.165,0.374,0.091,0.431,0.324,0.511,0.088,0.091,0.089,0.092,0.09,0.093,0.088,0.442,0.093,0.482,0.091,0.561,0.09,0.09,0.089,0.088,0.089,0.422,0.089,0.09,0.089,0.09,0.09,0.09,0.09,0.095,0.088,0.089,0.091,0.467,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.088,0.088,0.091,0.089,0.089,0.091,0.089,0.092,0.091,0.092,0.09,0.089
2:58:04,37,0.089,0.091,0.089,0.089,0.088,0.09,0.09,0.09,0.09,0.088,0.088,0.09,0.091,0.448,0.452,0.317,0.471,0.492,0.502,0.515,0.09,0.374,0.089,0.089,0.09,0.523,0.502,0.31,0.093,0.495,0.528,0.512,0.088,0.458,0.089,0.088,0.09,0.095,0.176,0.398,0.091,0.453,0.334,0.53,0.089,0.092,0.089,0.092,0.091,0.093,0.089,0.471,0.094,0.51,0.092,0.584,0.09,0.09,0.089,0.089,0.089,0.445,0.089,0.09,0.09,0.091,0.091,0.091,0.091,0.095,0.088,0.089,0.091,0.484,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.089,0.093,0.091,0.093,0.09,0.089
3:08:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.089,0.088,0.088,0.089,0.091,0.461,0.47,0.36,0.491,0.507,0.52,0.534,0.09,0.396,0.088,0.088,0.09,0.535,0.528,0.35,0.093,0.512,0.544,0.531,0.088,0.484,0.088,0.088,0.09,0.094,0.192,0.419,0.09,0.478,0.343,0.547,0.088,0.093,0.089,0.091,0.09,0.093,0.088,0.498,0.094,0.535,0.091,0.603,0.09,0.09,0.089,0.089,0.089,0.462,0.089,0.09,0.09,0.091,0.09,0.09,0.09,0.095,0.088,0.089,0.091,0.496,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.089,0.093,0.091,0.093,0.09,0.089
3:18:04,37,0.089,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.089,0.088,0.088,0.089,0.091,0.472,0.482,0.384,0.508,0.52,0.534,0.549,0.091,0.415,0.089,0.088,0.09,0.547,0.557,0.383,0.093,0.526,0.557,0.545,0.088,0.505,0.089,0.088,0.09,0.094,0.218,0.438,0.091,0.501,0.344,0.559,0.088,0.093,0.089,0.092,0.091,0.093,0.089,0.527,0.094,0.561,0.091,0.622,0.09,0.09,0.089,0.088,0.089,0.471,0.089,0.09,0.089,0.091,0.09,0.091,0.091,0.095,0.088,0.089,0.091,0.507,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.092,0.089,0.088,0.091,0.089,0.092,0.091,0.093,0.09,0.089
3:28:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.089,0.088,0.087,0.089,0.091,0.483,0.494,0.411,0.52,0.529,0.544,0.561,0.09,0.43,0.088,0.088,0.09,0.559,0.574,0.406,0.093,0.535,0.565,0.554,0.088,0.522,0.088,0.088,0.09,0.094,0.241,0.464,0.09,0.512,0.334,0.567,0.088,0.095,0.089,0.092,0.09,0.092,0.088,0.552,0.093,0.581,0.091,0.642,0.09,0.09,0.089,0.088,0.088,0.482,0.089,0.09,0.089,0.09,0.091,0.09,0.09,0.094,0.088,0.089,0.091,0.518,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.093,0.088,0.089,0.088,0.088,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.093,0.09,0.089
3:38:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.09,0.09,0.088,0.088,0.09,0.091,0.489,0.505,0.427,0.529,0.54,0.552,0.569,0.091,0.442,0.089,0.089,0.09,0.57,0.593,0.429,0.093,0.546,0.576,0.564,0.088,0.536,0.089,0.089,0.09,0.094,0.275,0.482,0.09,0.523,0.347,0.579,0.089,0.097,0.089,0.092,0.09,0.092,0.089,0.574,0.094,0.6,0.092,0.657,0.09,0.09,0.089,0.089,0.088,0.495,0.089,0.09,0.09,0.091,0.09,0.091,0.091,0.095,0.088,0.089,0.091,0.529,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.089,0.092,0.091,0.093,0.09,0.089
3:48:04,37,0.088,0.091,0.09,0.089,0.088,0.09,0.09,0.089,0.089,0.088,0.088,0.089,0.091,0.504,0.516,0.448,0.541,0.552,0.565,0.583,0.091,0.45,0.089,0.089,0.091,0.583,0.616,0.447,0.094,0.558,0.589,0.576,0.088,0.545,0.089,0.095,0.09,0.095,0.312,0.495,0.091,0.533,0.341,0.59,0.088,0.099,0.089,0.092,0.091,0.093,0.089,0.597,0.094,0.617,0.091,0.669,0.09,0.09,0.089,0.089,0.089,0.503,0.089,0.09,0.09,0.091,0.091,0.091,0.091,0.095,0.089,0.089,0.091,0.54,0.09,0.092,0.09,0.09,0.09,0.09,0.101,0.094,0.088,0.09,0.089,0.089,0.091,0.089,0.089,0.091,0.089,0.093,0.091,0.093,0.09,0.09
3:58:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.089,0.089,0.089,0.088,0.088,0.089,0.091,0.511,0.526,0.471,0.552,0.562,0.574,0.592,0.09,0.458,0.089,0.089,0.09,0.591,0.628,0.472,0.094,0.57,0.599,0.587,0.088,0.556,0.089,0.089,0.09,0.094,0.351,0.508,0.091,0.545,0.339,0.602,0.088,0.102,0.089,0.091,0.09,0.093,0.088,0.617,0.094,0.629,0.091,0.681,0.09,0.091,0.089,0.088,0.089,0.514,0.089,0.09,0.089,0.091,0.09,0.09,0.09,0.095,0.089,0.089,0.091,0.552,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.089,0.093,0.091,0.093,0.09,0.089
4:08:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.089,0.088,0.088,0.089,0.091,0.519,0.535,0.48,0.562,0.575,0.583,0.602,0.09,0.467,0.089,0.089,0.09,0.599,0.638,0.49,0.094,0.582,0.609,0.598,0.088,0.567,0.089,0.097,0.09,0.094,0.386,0.52,0.091,0.554,0.334,0.615,0.088,0.106,0.089,0.091,0.09,0.092,0.089,0.629,0.094,0.642,0.091,0.69,0.09,0.09,0.089,0.089,0.089,0.523,0.089,0.09,0.09,0.091,0.09,0.091,0.091,0.095,0.088,0.089,0.091,0.56,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.089,0.093,0.091,0.093,0.09,0.089
4:18:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.089,0.088,0.088,0.089,0.091,0.531,0.545,0.498,0.572,0.582,0.593,0.615,0.091,0.476,0.088,0.089,0.09,0.613,0.648,0.503,0.094,0.59,0.616,0.609,0.088,0.579,0.088,0.092,0.09,0.094,0.41,0.531,0.091,0.567,0.438,0.622,0.088,0.11,0.089,0.092,0.09,0.092,0.089,0.641,0.094,0.654,0.091,0.697,0.09,0.09,0.089,0.088,0.089,0.532,0.089,0.09,0.09,0.091,0.09,0.091,0.091,0.095,0.088,0.089,0.091,0.569,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.088,0.092,0.091,0.093,0.09,0.089
4:28:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.089,0.088,0.088,0.09,0.091,0.54,0.554,0.511,0.581,0.586,0.6,0.623,0.091,0.488,0.089,0.089,0.09,0.62,0.658,0.516,0.094,0.594,0.621,0.614,0.088,0.594,0.089,0.088,0.09,0.094,0.431,0.543,0.091,0.578,0.353,0.625,0.089,0.117,0.089,0.092,0.09,0.092,0.089,0.655,0.094,0.662,0.091,0.705,0.09,0.091,0.089,0.089,0.089,0.541,0.089,0.09,0.09,0.091,0.09,0.091,0.09,0.095,0.088,0.089,0.091,0.582,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.089,0.092,0.091,0.093,0.09,0.089
4:38:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.089,0.088,0.087,0.089,0.091,0.543,0.562,0.521,0.586,0.593,0.605,0.627,0.091,0.496,0.088,0.088,0.09,0.621,0.665,0.527,0.094,0.601,0.629,0.618,0.088,0.599,0.088,0.092,0.09,0.094,0.451,0.554,0.091,0.583,0.366,0.631,0.088,0.124,0.089,0.092,0.09,0.092,0.089,0.661,0.093,0.667,0.091,0.711,0.089,0.091,0.089,0.088,0.089,0.553,0.088,0.09,0.09,0.091,0.09,0.09,0.09,0.094,0.088,0.089,0.091,0.589,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.088,0.092,0.091,0.093,0.09,0.089
4:48:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.089,0.088,0.087,0.09,0.091,0.547,0.574,0.531,0.595,0.601,0.614,0.632,0.09,0.499,0.089,0.088,0.09,0.62,0.673,0.537,0.094,0.61,0.636,0.626,0.088,0.604,0.089,0.092,0.09,0.094,0.474,0.564,0.091,0.585,0.389,0.642,0.088,0.135,0.089,0.092,0.09,0.092,0.089,0.666,0.093,0.673,0.091,0.718,0.09,0.091,0.089,0.089,0.089,0.562,0.089,0.09,0.09,0.091,0.091,0.091,0.091,0.095,0.088,0.089,0.091,0.598,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.088,0.093,0.091,0.093,0.09,0.089
4:58:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.089,0.088,0.087,0.089,0.091,0.548,0.583,0.54,0.602,0.605,0.62,0.642,0.091,0.504,0.089,0.089,0.09,0.62,0.678,0.548,0.094,0.612,0.638,0.634,0.088,0.613,0.089,0.088,0.09,0.094,0.492,0.574,0.091,0.596,0.389,0.646,0.088,0.146,0.089,0.092,0.09,0.092,0.089,0.672,0.094,0.68,0.091,0.723,0.09,0.093,0.089,0.088,0.089,0.565,0.089,0.09,0.089,0.091,0.09,0.09,0.09,0.095,0.089,0.089,0.091,0.599,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.088,0.092,0.09,0.093,0.09,0.089
5:08:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.089,0.088,0.087,0.089,0.091,0.548,0.586,0.549,0.602,0.604,0.622,0.645,0.091,0.512,0.089,0.088,0.09,0.617,0.684,0.558,0.094,0.613,0.637,0.637,0.088,0.618,0.088,0.088,0.09,0.094,0.505,0.587,0.091,0.6,0.438,0.648,0.088,0.158,0.089,0.091,0.09,0.092,0.089,0.679,0.094,0.686,0.091,0.727,0.09,0.091,0.089,0.088,0.089,0.565,0.089,0.09,0.09,0.09,0.09,0.09,0.09,0.094,0.088,0.089,0.091,0.59,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.089,0.091,0.089,0.089,0.091,0.088,0.092,0.091,0.093,0.09,0.089
